사업장명,식당id,업종구분소분류,상세영업상태명,소재지전체주소,도로명전체주소,도로명우편번호,시도,시도_시군구,시군구,시도_시군구_읍면동,읍면동,시도코드,시군구코드,읍면동코드
엔제리너스한라수목원점,36948225,커피숍,영업,제주특별자치도 제주시 연동 978,"제주특별자치도 제주시 수목원길 65-6, 1층 (연동)",63143.0,제주특별자치도,제주특별자치도 제주시,제주시,제주특별자치도 제주시 연동,연동,5000000000,5011000000,5011013700
요거프레소바오젠점,37447485,커피숍,영업,제주특별자치도 제주시 연동 272-43번지,"제주특별자치도 제주시 연동9길 18, 1층 (연동)",63124.0,제주특별자치도,제주특별자치도 제주시,제주시,제주특별자치도 제주시 연동,연동,5000000000,5011000000,5011013700
노블레스호텔,16843494,커피숍,영업,제주특별자치도 제주시 연동 278-1번지,"제주특별자치도 제주시 연동8길 31, 1층 (연동)",63136.0,제주특별자치도,제주특별자치도 제주시,제주시,제주특별자치도 제주시 연동,연동,5000000000,5011000000,5011013700
리치망고신제주점,36480244,커피숍,영업,제주특별자치도 제주시 연동 1399번지,"제주특별자치도 제주시 국기로 14, 104호 (연동)",63138.0,제주특별자치도,제주특별자치도 제주시,제주시,제주특별자치도 제주시 연동,연동,5000000000,5011000000,5011013700
아이갓에브리씽,1485880207,커피숍,영업,제주특별자치도 제주시 연동 312-1,"제주특별자치도 제주시 문연로 6, 1층 (연동)",63122.0,제주특별자치도,제주특별자치도 제주시,제주시,제주특별자치도 제주시 연동,연동,5000000000,5011000000,5011013700
춤추는염소들,31181053,커피숍,영업,제주특별자치도 제주시 연동 287-14번지 (1층),제주특별자치도 제주시 연동12길 30 (연동),63136.0,제주특별자치도,제주특별자치도 제주시,제주시,제주특별자치도 제주시 연동,연동,5000000000,5011000000,5011013700
마농떡볶이,32163553,일반조리판매,영업,제주특별자치도 제주시 연동 1526,제주특별자치도 제주시 연화로 49 (연동),63140.0,제주특별자치도,제주특별자치도 제주시,제주시,제주특별자치도 제주시 연동,연동,5000000000,5011000000,5011013700
하나맘김밥,1507647411,일반조리판매,영업,제주특별자치도 제주시 연동 311-39번지,"제주특별자치도 제주시 귀아랑2길 14, 1층 (연동)",63119.0,제주특별자치도,제주특별자치도 제주시,제주시,제주특별자치도 제주시 연동,연동,5000000000,5011000000,5011013700
메가엠지씨커피제주연동점,1142988320,커피숍,영업,제주특별자치도 제주시 연동 1495-1 (1층),제주특별자치도 제주시 과원북2길 48 (연동),63140.0,제주특별자치도,제주특별자치도 제주시,제주시,제주특별자치도 제주시 연동,연동,5000000000,5011000000,5011013700
(주)지앤엘,91817745,기타 휴게음식점,영업,제주특별자치도 제주시 연동 291-30번지,제주특별자치도 제주시 삼무로 67 (연동),63125.0,제주특별자치도,제주특별자치도 제주시,제주시,제주특별자치도 제주시 연동,연동,5000000000,5011000000,5011013700
탐앤탐스신제주점,11807852,커피숍,영업,제주특별자치도 제주시 연동 262-4번지,제주특별자치도 제주시 신광로 52 (연동),63131.0,제주특별자치도,제주특별자치도 제주시,제주시,제주특별자치도 제주시 연동,연동,5000000000,5011000000,5011013700
미스터피자신제주점,11586897,패스트푸드,영업,제주특별자치도 제주시 연동 276-7번지,제주특별자치도 제주시 신광로 101 (연동),63136.0,제주특별자치도,제주특별자치도 제주시,제주시,제주특별자치도 제주시 연동,연동,5000000000,5011000000,5011013700
서희원꼬지닷컴한라점,32163372,일반조리판매,영업,제주특별자치도 제주시 연동 1510번지,제주특별자치도 제주시 연화로 35 (연동),63140.0,제주특별자치도,제주특별자치도 제주시,제주시,제주특별자치도 제주시 연동,연동,5000000000,5011000000,5011013700
이디야커피연동점,11839556,커피숍,영업,제주특별자치도 제주시 연동 272-1번지,제주특별자치도 제주시 신광로 27 (연동),63124.0,제주특별자치도,제주특별자치도 제주시,제주시,제주특별자치도 제주시 연동,연동,5000000000,5011000000,5011013700
세븐일레븐제주연동북타운점,21762009,기타 휴게음식점,영업,제주특별자치도 제주시 연동 293-19번지 두성빌딩,"제주특별자치도 제주시 노연로 131, 두성빌딩 1층 (연동)",63123.0,제주특별자치도,제주특별자치도 제주시,제주시,제주특별자치도 제주시 연동,연동,5000000000,5011000000,5011013700
까페제주웰컴센터,1434076284,기타 휴게음식점,영업,제주특별자치도 제주시 연동 313-105번지,"제주특별자치도 제주시 선덕로 23, 1층 (연동)",63122.0,제주특별자치도,제주특별자치도 제주시,제주시,제주특별자치도 제주시 연동,연동,5000000000,5011000000,5011013700
플로베롯데점,1802599292,기타 휴게음식점,영업,제주특별자치도 제주시 연동 2324-6 제주연동롯데시티호텔,"제주특별자치도 제주시 도령로 83, 제주연동롯데시티호텔 4층 (연동)",63127.0,제주특별자치도,제주특별자치도 제주시,제주시,제주특별자치도 제주시 연동,연동,5000000000,5011000000,5011013700
드롭탑누웨모루점,1813748543,기타 휴게음식점,영업,제주특별자치도 제주시 연동 273-2번지,"제주특별자치도 제주시 연동7길 24, 2층 (연동)",63123.0,제주특별자치도,제주특별자치도 제주시,제주시,제주특별자치도 제주시 연동,연동,5000000000,5011000000,5011013700
팔공티노형점,1750563379,기타 휴게음식점,영업,제주특별자치도 제주시 연동 1495,"제주특별자치도 제주시 연화로 33, 1층 (연동)",63140.0,제주특별자치도,제주특별자치도 제주시,제주시,제주특별자치도 제주시 연동,연동,5000000000,5011000000,5011013700
카페무,1817380776,커피숍,영업,제주특별자치도 제주시 연동 273-53,"제주특별자치도 제주시 신대로16길 47, 1층 (연동)",63123.0,제주특별자치도,제주특별자치도 제주시,제주시,제주특별자치도 제주시 연동,연동,5000000000,5011000000,5011013700
청자다방제주1호점,1209641395,커피숍,영업,제주특별자치도 제주시 연동 273-27,"제주특별자치도 제주시 신대로14길 47, 1층 101호 (연동)",63123.0,제주특별자치도,제주특별자치도 제주시,제주시,제주특별자치도 제주시 연동,연동,5000000000,5011000000,5011013700
유캔두잇신제주점,1446822497,커피숍,영업,제주특별자치도 제주시 연동 276 김스캐슬,"제주특별자치도 제주시 신광로 93, 김스캐슬 1층 (연동)",63136.0,제주특별자치도,제주특별자치도 제주시,제주시,제주특별자치도 제주시 연동,연동,5000000000,5011000000,5011013700
인피넛티,1823132071,커피숍,영업,제주특별자치도 제주시 연동 1518-15,"제주특별자치도 제주시 연화로2길 29-12, 1층 (연동)",63140.0,제주특별자치도,제주특별자치도 제주시,제주시,제주특별자치도 제주시 연동,연동,5000000000,5011000000,5011013700
에이더블유더블유더블유,753249744,일반조리판매,영업,제주특별자치도 제주시 연동 1524-6,"제주특별자치도 제주시 국기로4길 4, 1층 (연동)",63139.0,제주특별자치도,제주특별자치도 제주시,제주시,제주특별자치도 제주시 연동,연동,5000000000,5011000000,5011013700
에그드랍신제주연동점,1312013655,기타 휴게음식점,영업,제주특별자치도 제주시 연동 272-36번지,"제주특별자치도 제주시 신대로14길 52, 1층 (연동)",63124.0,제주특별자치도,제주특별자치도 제주시,제주시,제주특별자치도 제주시 연동,연동,5000000000,5011000000,5011013700
씨유제주연동아랑점,1731658446,기타 휴게음식점,영업,제주특별자치도 제주시 연동 294-46 삼다연동맨션,"제주특별자치도 제주시 신대로18길 16, 1층 105호 (연동, 삼다연동맨션)",63133.0,제주특별자치도,제주특별자치도 제주시,제주시,제주특별자치도 제주시 연동,연동,5000000000,5011000000,5011013700
젬마초콜릿과자점,1512769168,기타 휴게음식점,영업,제주특별자치도 제주시 연동 300-3,"제주특별자치도 제주시 삼무로11길 9, 1층 109호 (연동)",63118.0,제주특별자치도,제주특별자치도 제주시,제주시,제주특별자치도 제주시 연동,연동,5000000000,5011000000,5011013700
더클럽하우스,1087961498,기타 휴게음식점,영업,제주특별자치도 제주시 연동 174-3,"제주특별자치도 제주시 연삼로 51, 1층 (연동)",63148.0,제주특별자치도,제주특별자치도 제주시,제주시,제주특별자치도 제주시 연동,연동,5000000000,5011000000,5011013700
오마뎅제주연동점,1774795774,기타 휴게음식점,영업,제주특별자치도 제주시 연동 1510-3번지,"제주특별자치도 제주시 연화로 41, 1층 101호 (연동)",63140.0,제주특별자치도,제주특별자치도 제주시,제주시,제주특별자치도 제주시 연동,연동,5000000000,5011000000,5011013700
제라한속풀이,1918814576,기타 휴게음식점,영업,제주특별자치도 제주시 연동 273-26번지 삼성원룸,"제주특별자치도 제주시 은남3길 42, 103호 (연동, 삼성원룸)",63123.0,제주특별자치도,제주특별자치도 제주시,제주시,제주특별자치도 제주시 연동,연동,5000000000,5011000000,5011013700
데일리커피앤디저트,1703303994,기타 휴게음식점,영업,제주특별자치도 제주시 연동 1318-4번지,"제주특별자치도 제주시 수목원길 25, 지하1층 (연동)",63141.0,제주특별자치도,제주특별자치도 제주시,제주시,제주특별자치도 제주시 연동,연동,5000000000,5011000000,5011013700
송유기,1790042509,커피숍,영업,제주특별자치도 제주시 연동 2324-5 현대오피스텔,"제주특별자치도 제주시 도령로 87, 현대오피스텔 1층 105호 (연동)",63127.0,제주특별자치도,제주특별자치도 제주시,제주시,제주특별자치도 제주시 연동,연동,5000000000,5011000000,5011013700
비하이브,1100951202,기타 휴게음식점,영업,제주특별자치도 제주시 연동 1515-7,"제주특별자치도 제주시 연화로2길 17, 1층 (연동)",63140.0,제주특별자치도,제주특별자치도 제주시,제주시,제주특별자치도 제주시 연동,연동,5000000000,5011000000,5011013700
타이틀리그피씨카페,1956534493,기타 휴게음식점,영업,제주특별자치도 제주시 연동 1371-3번지,"제주특별자치도 제주시 연북로 74, 3층 (연동)",63138.0,제주특별자치도,제주특별자치도 제주시,제주시,제주특별자치도 제주시 연동,연동,5000000000,5011000000,5011013700
에이바우트커피연북로점,1007334332,기타 휴게음식점,영업,제주특별자치도 제주시 연동 446번지,"제주특별자치도 제주시 연북로 161, 1층 (연동)",63135.0,제주특별자치도,제주특별자치도 제주시,제주시,제주특별자치도 제주시 연동,연동,5000000000,5011000000,5011013700
제주앨리스연동점,1908950644,기타 휴게음식점,영업,제주특별자치도 제주시 연동 1485-6번지,"제주특별자치도 제주시 국기중길 10, 1층 (연동)",63139.0,제주특별자치도,제주특별자치도 제주시,제주시,제주특별자치도 제주시 연동,연동,5000000000,5011000000,5011013700
에이바우트커피삼무공원점,1905938657,기타 휴게음식점,영업,제주특별자치도 제주시 연동 260-21,"제주특별자치도 제주시 신광로 20, 1층 (연동)",63125.0,제주특별자치도,제주특별자치도 제주시,제주시,제주특별자치도 제주시 연동,연동,5000000000,5011000000,5011013700
카페토스피아제주연동점,1437759886,기타 휴게음식점,영업,제주특별자치도 제주시 연동 300-3번지,"제주특별자치도 제주시 삼무로11길 9, 1층 108호 (연동)",63118.0,제주특별자치도,제주특별자치도 제주시,제주시,제주특별자치도 제주시 연동,연동,5000000000,5011000000,5011013700
